Ethnicity	Gender	Cohort	Transfer	Cohort_Math	Math	Cohort_English	English	Ed_Goal	College_Status	Student_ID	EthnicityFlag_Asian	EthnicityFlag_Black	EthnicityFlag_Hispanic	EthnicityFlag_NativeAmerican	EthnicityFlag_PacificIslander	EthnicityFlag_White	EthnicityFlag_Carribean	EthnicityFlag_EastAsian	EthnicityFlag_SouthEastAsian	EthnicityFlag_SouthWestAsianNorthAfrican	EthnicityFlag_AANAPI	EthnicityFlag_Unknown	EthnicityFlag_TwoorMoreRaces
Native American	Male	2018	1	2018	1	2020	1	Deg/Transfer	Other	110083	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	1	2018	1	2018	1	Other	Other	110084	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	0	2018	0	2020	1	Deg/Transfer	Other	110085	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	1	2019	1	2019	1	Deg/Transfer	Other	110086	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	1	2018	1	2019	1	Other	First-time College	110087	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110088	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	2018	0	2018	1	Deg/Transfer	First-time College	110089	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	0	NA	NA	2019	0	Deg/Transfer	Other	110090	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	0	NA	NA	2018	1	Deg/Transfer	First-time College	110091	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	NA	NA	2018	1	Deg/Transfer	First-time College	110092	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	2018	1	2018	0	Deg/Transfer	First-time College	110093	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	2019	1	2018	1	Deg/Transfer	First-time College	110094	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	0	NA	NA	2020	1	Deg/Transfer	First-time College	110095	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Male	2018	0	2018	1	2018	0	Deg/Transfer	First-time College	110096	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	2019	1	2019	1	Deg/Transfer	Other	110097	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	2020	0	2018	0	Deg/Transfer	First-time College	110098	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	0	2018	1	2018	0	Other	Other	110099	0	0	0	1	0	0	0	0	0	0	1	0	0
Native American	Female	2018	1	2018	1	2018	1	Other	First-time College	110100	0	0	0	1	0	0	0	0	0	0	1	0	0
Multi-Ethnicity	Female	2018	1	2018	1	2020	1	Deg/Transfer	First-time College	110101	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	NA	NA	Deg/Transfer	First-time College	110102	1	0	0	0	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110103	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110104	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	Other	110105	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Other	First-time College	110106	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Other	First-time College	110107	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2019	1	Deg/Transfer	First-time College	110108	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	Other	110109	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2019	0	Other	Other	110110	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2019	0	Deg/Transfer	First-time College	110111	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2019	1	Deg/Transfer	Other	110112	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2020	1	Deg/Transfer	First-time College	110113	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110114	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110115	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2018	1	Other	First-time College	110116	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110117	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2019	1	Other	Other	110118	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2019	1	Other	First-time College	110119	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2019	0	Deg/Transfer	First-time College	110120	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110121	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2019	0	Deg/Transfer	First-time College	110122	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2020	1	2019	1	Other	First-time College	110123	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110124	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Other	2018	1	2018	1	2019	1	Other	Other	110125	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2018	1	Deg/Transfer	Other	110126	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110127	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2020	1	Other	First-time College	110128	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2020	1	Deg/Transfer	First-time College	110129	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	0	2018	1	Deg/Transfer	First-time College	110130	0	1	0	0	0	0	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2018	0	2020	1	2018	0	Deg/Transfer	First-time College	110131	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2019	1	Deg/Transfer	Other	110132	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2019	1	Other	First-time College	110133	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Other	First-time College	110134	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2018	1	Other	First-time College	110135	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110136	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Other	Other	110137	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110138	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Other	Other	110139	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2018	1	Deg/Transfer	First-time College	110140	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2019	0	Other	First-time College	110141	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110142	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2018	1	Deg/Transfer	First-time College	110143	1	0	0	1	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110144	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	2018	0	Deg/Transfer	First-time College	110145	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2020	1	Other	First-time College	110146	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2018	0	Deg/Transfer	First-time College	110147	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2019	1	Other	First-time College	110148	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	0	2019	1	2018	1	Deg/Transfer	Other	110149	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	1	2018	0	Deg/Transfer	Other	110150	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	1	2019	0	Other	First-time College	110151	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2019	1	2018	1	Deg/Transfer	First-time College	110152	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110153	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2018	1	Deg/Transfer	Other	110154	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2020	1	Deg/Transfer	First-time College	110155	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2018	0	Deg/Transfer	First-time College	110156	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2018	1	Other	First-time College	110157	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110158	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	2019	1	Deg/Transfer	First-time College	110159	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110160	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110161	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110162	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	2018	0	Other	Other	110163	0	1	0	0	0	1	0	0	0	1	0	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2018	0	Deg/Transfer	First-time College	110164	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2018	1	Deg/Transfer	First-time College	110165	0	1	0	0	1	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	110166	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	1	NA	NA	2018	1	Deg/Transfer	Other	110167	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	2018	1	Other	First-time College	110168	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110169	1	0	0	0	0	0	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2019	1	Deg/Transfer	First-time College	110170	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2019	1	Deg/Transfer	First-time College	110171	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2019	0	Deg/Transfer	First-time College	110172	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110173	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2018	0	Deg/Transfer	Other	110174	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2020	1	Deg/Transfer	First-time College	110175	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110176	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Deg/Transfer	Other	110177	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Other	First-time College	110178	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110179	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2018	1	Deg/Transfer	Other	110180	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2019	1	Deg/Transfer	First-time College	110181	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2018	1	Deg/Transfer	Other	110182	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110183	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	110184	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2020	1	Other	First-time College	110185	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Other	First-time College	110186	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2018	1	Deg/Transfer	First-time College	110187	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Deg/Transfer	Other	110188	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110189	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110190	0	0	0	0	0	1	0	0	0	1	0	0	1
Multi-Ethnicity	Male	2018	0	2019	0	2019	0	Deg/Transfer	First-time College	110191	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	0	2020	0	2019	1	Other	First-time College	110192	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	NA	NA	Deg/Transfer	First-time College	110193	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	0	NA	NA	Deg/Transfer	First-time College	110194	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110195	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2019	0	Deg/Transfer	First-time College	110196	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2018	1	Deg/Transfer	First-time College	110197	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2019	0	Deg/Transfer	First-time College	110198	0	0	0	0	0	1	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2018	0	2020	1	2018	1	Deg/Transfer	First-time College	110199	1	1	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	1	2018	1	Other	First-time College	110200	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2019	1	2018	0	Deg/Transfer	First-time College	110201	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2019	1	Other	First-time College	110202	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2018	0	Deg/Transfer	First-time College	110203	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2018	0	2019	0	2019	1	Other	First-time College	110204	1	0	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2019	1	Deg/Transfer	First-time College	110205	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2018	1	Deg/Transfer	Other	110206	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2019	1	Deg/Transfer	First-time College	110207	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	Other	110208	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110209	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2018	0	2020	1	2018	1	Other	First-time College	110210	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2019	0	Deg/Transfer	First-time College	110211	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2018	0	Deg/Transfer	Other	110212	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	2018	1	Deg/Transfer	First-time College	110213	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2019	0	Deg/Transfer	First-time College	110214	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110215	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2019	0	2018	1	Deg/Transfer	First-time College	110216	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2020	0	NA	NA	Other	First-time College	110217	1	0	0	0	1	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	0	NA	NA	Deg/Transfer	First-time College	110218	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110219	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2019	1	Other	Other	110220	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Other	First-time College	110221	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Other	2018	1	2019	1	2018	1	Deg/Transfer	Other	110222	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110223	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Other	First-time College	110224	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2018	0	2019	1	2018	0	Deg/Transfer	Other	110225	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2018	0	Deg/Transfer	Other	110226	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110227	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	1	2020	0	Deg/Transfer	First-time College	110228	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	1	2019	1	Deg/Transfer	First-time College	110229	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110230	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2018	1	Deg/Transfer	First-time College	110231	1	0	0	0	0	1	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2018	0	2018	1	2019	0	Deg/Transfer	First-time College	110232	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110233	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Other	First-time College	110234	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2020	1	2018	1	Deg/Transfer	First-time College	110235	0	1	0	0	0	1	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110236	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	0	2020	0	2018	1	Deg/Transfer	First-time College	110237	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2019	0	2018	0	Other	First-time College	110238	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110239	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2019	1	Other	First-time College	110240	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	Other	110241	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Other	First-time College	110242	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	NA	NA	2018	1	Deg/Transfer	First-time College	110243	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110244	1	0	0	1	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2018	1	Other	First-time College	110245	1	0	0	0	0	0	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2018	1	Deg/Transfer	First-time College	110246	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Other	Other	110247	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2018	1	Deg/Transfer	Other	110248	0	1	0	0	0	0	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110249	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2019	1	Deg/Transfer	First-time College	110250	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	0	2018	1	Other	First-time College	110251	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Other	First-time College	110252	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	0	2020	1	2019	1	Other	First-time College	110253	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	2019	1	2018	0	Deg/Transfer	First-time College	110254	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110255	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110256	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2018	0	2018	0	Deg/Transfer	First-time College	110257	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Other	First-time College	110258	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	1	2019	0	Deg/Transfer	First-time College	110259	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2020	1	2020	1	Other	First-time College	110260	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Other	Other	110261	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	0	2018	0	2018	0	Deg/Transfer	First-time College	110262	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	2020	0	2018	0	Other	First-time College	110263	0	0	0	0	1	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2019	1	2019	1	Other	Other	110264	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2018	1	Deg/Transfer	First-time College	110265	1	0	0	0	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Other	2018	0	NA	NA	2019	1	Deg/Transfer	Other	110266	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	0	2019	0	2019	0	Other	First-time College	110267	1	0	0	0	1	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2018	1	Other	First-time College	110268	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	0	2018	1	Deg/Transfer	First-time College	110269	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Other	First-time College	110270	1	0	0	0	0	0	0	0	0	1	1	0	1
Multi-Ethnicity	Female	2018	0	2018	1	2018	1	Other	First-time College	110271	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110272	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	1	2018	1	2019	1	Deg/Transfer	First-time College	110273	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2018	0	Other	First-time College	110274	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Deg/Transfer	First-time College	110275	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2019	1	2018	1	Other	First-time College	110276	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2018	0	Deg/Transfer	First-time College	110277	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2018	0	NA	NA	2018	0	Other	Other	110278	1	0	0	0	0	0	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2018	0	2020	1	NA	NA	Other	First-time College	110279	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2018	1	2018	1	2018	1	Deg/Transfer	Other	110280	1	0	0	0	0	1	0	0	1	0	1	0	1
